subgraph id = 36
Nreal : 2680
=================================
Full list of 2680 members:

21	61	60	
22	35	30	
22	39	30	
22	40	30	
22	35	31	
22	37	31	
22	38	31	
22	39	31	
22	40	31	
22	42	31	
22	35	33	
22	40	33	
22	37	34	
22	38	34	
22	39	34	
22	40	34	
22	44	34	
22	58	56	
22	59	56	
22	62	56	
22	61	60	
23	26	25	
23	29	25	
23	39	25	
23	39	30	
23	40	30	
23	38	31	
23	39	31	
23	40	31	
23	42	31	
23	40	33	
23	61	60	
24	26	25	
24	27	25	
24	29	25	
24	34	25	
24	37	25	
24	39	25	
24	63	25	
24	34	30	
24	35	30	
24	39	30	
24	40	30	
24	34	31	
24	35	31	
24	37	31	
24	39	31	
24	40	31	
24	42	31	
24	37	32	
24	39	32	
24	34	33	
24	35	33	
24	40	33	
24	37	36	
24	39	36	
24	41	36	
24	61	48	
24	63	48	
24	61	60	
25	58	56	
25	62	56	
25	61	60	
26	34	30	
26	39	30	
26	34	31	
26	37	31	
26	38	31	
26	39	31	
26	42	31	
26	37	32	
26	38	32	
26	39	32	
26	34	33	
26	37	35	
26	38	35	
26	39	35	
26	41	35	
26	37	36	
26	38	36	
26	39	36	
26	41	36	
26	51	50	
27	39	30	
27	40	30	
27	37	31	
27	38	31	
27	39	31	
27	40	31	
27	42	31	
27	40	33	
27	37	34	
27	38	34	
27	39	34	
27	40	34	
27	44	34	
27	37	35	
27	38	35	
27	39	35	
27	41	35	
27	37	36	
27	38	36	
27	39	36	
27	41	36	
27	51	50	
27	58	56	
27	62	56	
27	62	57	
28	39	30	
28	40	30	
28	37	31	
28	38	31	
28	39	31	
28	40	31	
28	40	33	
28	37	34	
28	38	34	
28	39	34	
28	40	34	
28	44	34	
28	37	35	
28	38	35	
28	39	35	
28	41	35	
29	34	30	
29	35	30	
29	39	30	
29	40	30	
29	34	31	
29	35	31	
29	37	31	
29	39	31	
29	40	31	
29	42	31	
29	37	32	
29	39	32	
29	37	36	
29	39	36	
29	41	36	
29	58	56	
29	59	56	
29	61	60	
30	51	49	
30	55	49	
30	58	56	
30	59	56	
30	62	56	
30	61	60	
31	51	49	
31	55	49	
31	58	56	
31	59	56	
31	62	56	
31	61	60	
32	41	36	
32	51	50	
32	58	56	
32	59	56	
32	62	56	
33	51	50	
33	58	56	
33	59	56	
33	62	56	
34	41	35	
34	51	50	
34	61	60	
35	45	43	
35	51	50	
35	62	54	
35	62	57	
35	61	60	
36	45	43	
36	61	60	
37	45	43	
37	61	60	
38	60	46	
38	62	46	
38	63	46	
38	50	47	
38	60	47	
38	60	48	
38	63	48	
38	51	49	
38	55	49	
38	58	56	
38	62	56	
38	62	57	
39	51	49	
39	55	49	
39	61	60	
40	61	48	
40	63	48	
40	51	49	
40	55	49	
40	58	56	
40	59	56	
40	62	56	
40	61	60	
41	51	49	
41	55	49	
41	58	56	
41	62	56	
42	51	49	
42	55	49	
42	61	60	
44	62	46	
44	63	46	
44	61	48	
44	63	48	
44	51	49	
44	55	49	
44	58	56	
44	59	56	
44	62	56	
44	61	60	
45	51	49	
45	55	49	
45	59	56	
46	51	49	
46	58	56	
46	59	56	
47	63	48	
47	51	49	
47	55	49	
47	58	56	
47	59	56	
47	62	56	
50	60	54	
50	62	54	
50	63	54	
50	59	56	
50	62	56	
50	62	57	
51	53	52	
51	60	54	
51	62	54	
51	63	54	
51	59	56	
51	62	56	
51	62	57	
52	59	56	
52	62	56	
52	62	57	
53	57	54	
53	60	54	
53	62	54	
53	63	54	
53	62	56	
55	58	56	
55	59	56	
55	62	56	
55	62	57	
29	42	0	
5	10	4	
5	11	4	
5	17	4	
5	18	4	
5	22	4	
5	25	4	
5	27	4	
5	28	4	
5	30	4	
5	39	4	
6	21	2	
6	22	2	
6	24	2	
6	25	2	
6	28	2	
6	29	2	
6	10	4	
6	11	4	
6	17	4	
6	18	4	
6	22	4	
6	25	4	
6	27	4	
6	28	4	
6	30	4	
10	11	4	
10	12	4	
10	13	4	
10	18	4	
10	39	4	
11	18	4	
11	22	4	
11	27	4	
11	28	4	
11	30	4	
11	36	4	
11	39	4	
12	18	4	
12	22	4	
12	25	4	
12	27	4	
12	28	4	
12	30	4	
12	39	4	
12	21	11	
12	23	11	
12	24	11	
12	25	11	
12	26	11	
12	40	11	
12	55	11	
13	21	2	
13	22	2	
13	24	2	
13	25	2	
13	26	2	
13	28	2	
13	29	2	
13	38	2	
13	17	4	
13	18	4	
13	22	4	
13	25	4	
13	27	4	
13	28	4	
13	30	4	
13	38	5	
13	38	6	
13	41	6	
13	21	11	
13	24	11	
13	25	11	
13	26	11	
13	38	11	
13	40	11	
13	55	11	
14	15	10	
14	21	10	
14	22	10	
14	23	10	
14	25	10	
14	27	10	
14	28	10	
14	29	10	
14	30	10	
14	31	10	
14	32	10	
14	34	10	
14	35	10	
14	36	10	
14	37	10	
14	45	10	
14	51	10	
14	52	10	
14	53	10	
14	54	10	
14	58	10	
14	59	10	
15	21	10	
15	22	10	
15	24	10	
15	25	10	
15	30	10	
15	31	10	
15	34	10	
15	36	10	
15	37	10	
15	51	10	
15	52	10	
15	53	10	
15	54	10	
15	58	10	
15	59	10	
17	18	4	
17	39	4	
18	22	4	
18	25	4	
18	27	4	
18	28	4	
18	30	4	
18	32	4	
18	36	4	
18	39	4	
18	20	16	
18	24	16	
18	26	16	
18	34	16	
18	38	16	
18	40	16	
18	47	16	
18	51	16	
18	57	16	
19	24	16	
19	40	16	
19	47	16	
19	57	16	
20	24	16	
20	26	16	
20	33	16	
20	34	16	
20	38	16	
20	40	16	
20	47	16	
20	51	16	
20	57	16	
20	26	19	
20	33	19	
20	34	19	
20	38	19	
20	39	19	
20	45	19	
20	48	19	
20	49	19	
20	51	19	
20	56	19	
20	58	19	
21	29	1	
21	40	1	
21	25	2	
21	26	2	
21	29	2	
21	38	2	
21	25	3	
21	26	3	
21	27	3	
21	29	3	
21	34	3	
21	35	3	
21	42	3	
21	25	9	
21	26	9	
21	27	9	
21	38	9	
21	25	10	
21	27	10	
21	29	10	
21	34	10	
21	35	10	
21	45	10	
21	51	10	
21	52	10	
21	53	10	
21	54	10	
21	58	10	
21	25	11	
21	26	11	
21	38	11	
21	40	11	
21	55	11	
22	25	2	
22	26	2	
22	29	2	
22	38	2	
22	25	3	
22	26	3	
22	27	3	
22	29	3	
22	32	3	
22	35	3	
22	37	3	
22	42	3	
22	25	4	
22	27	4	
22	32	4	
22	39	4	
22	25	9	
22	26	9	
22	27	9	
22	32	9	
22	38	9	
22	25	10	
22	27	10	
22	29	10	
22	32	10	
22	35	10	
22	37	10	
22	45	10	
22	51	10	
22	52	10	
22	53	10	
22	54	10	
22	58	10	
22	59	10	
22	25	17	
22	27	17	
22	29	17	
22	32	17	
22	35	17	
22	37	17	
22	51	17	
22	52	17	
22	53	17	
22	54	17	
22	58	17	
22	59	17	
23	24	2	
23	26	2	
23	29	2	
23	38	2	
23	24	3	
23	26	3	
23	29	3	
23	32	3	
23	42	3	
23	24	9	
23	26	9	
23	32	9	
23	38	9	
23	24	10	
23	29	10	
23	32	10	
23	45	10	
23	51	10	
23	52	10	
23	53	10	
23	54	10	
23	58	10	
23	24	11	
23	26	11	
23	32	11	
23	38	11	
23	40	11	
23	55	11	
23	26	15	
23	29	15	
23	32	15	
23	38	15	
23	39	15	
23	40	15	
23	41	15	
23	42	15	
23	44	15	
23	45	15	
23	46	15	
23	55	15	
23	24	17	
23	29	17	
23	32	17	
23	51	17	
23	52	17	
23	53	17	
23	54	17	
23	58	17	
23	24	21	
23	39	21	
24	26	2	
24	29	2	
24	26	3	
24	27	3	
24	29	3	
24	34	3	
24	35	3	
24	37	3	
24	42	3	
24	26	9	
24	27	9	
24	27	10	
24	29	10	
24	34	10	
24	35	10	
24	37	10	
24	45	10	
24	51	10	
24	52	10	
24	53	10	
24	54	10	
24	58	10	
24	59	10	
24	26	11	
24	40	11	
24	55	11	
24	40	14	
24	26	16	
24	34	16	
24	40	16	
24	47	16	
24	51	16	
24	52	16	
24	57	16	
24	27	17	
24	29	17	
24	34	17	
24	35	17	
24	37	17	
24	51	17	
24	52	17	
24	53	17	
24	54	17	
24	58	17	
24	59	17	
24	37	21	
24	39	21	
25	38	2	
25	35	3	
25	42	3	
25	38	9	
25	35	10	
25	45	10	
25	51	10	
25	52	10	
25	53	10	
25	54	10	
25	58	10	
25	38	11	
25	40	11	
25	55	11	
25	35	17	
25	51	17	
25	52	17	
25	53	17	
25	54	17	
25	58	17	
26	28	2	
26	29	2	
26	38	2	
26	28	3	
26	29	3	
26	34	3	
26	37	3	
26	42	3	
26	28	9	
26	38	9	
26	38	11	
26	55	11	
26	28	15	
26	29	15	
26	38	15	
26	39	15	
26	41	15	
26	42	15	
26	44	15	
26	45	15	
26	46	15	
26	55	15	
26	34	16	
26	38	16	
26	47	16	
26	51	16	
26	52	16	
26	57	16	
26	34	19	
26	38	19	
26	39	19	
26	45	19	
26	48	19	
26	49	19	
26	51	19	
26	54	19	
26	56	19	
26	58	19	
26	28	25	
26	29	25	
26	34	25	
26	37	25	
26	39	25	
27	29	3	
27	32	3	
27	37	3	
27	42	3	
27	32	4	
27	39	4	
27	32	9	
27	38	9	
27	29	10	
27	32	10	
27	37	10	
27	45	10	
27	51	10	
27	52	10	
27	54	10	
27	58	10	
27	29	15	
27	32	15	
27	38	15	
27	39	15	
27	40	15	
27	41	15	
27	42	15	
27	44	15	
27	45	15	
27	46	15	
27	55	15	
27	29	17	
27	32	17	
27	37	17	
27	51	17	
27	52	17	
27	54	17	
27	58	17	
27	38	19	
27	39	19	
27	45	19	
27	48	19	
27	49	19	
27	51	19	
27	54	19	
27	58	19	
27	54	20	
27	29	25	
27	37	25	
27	39	25	
28	29	2	
28	38	2	
28	29	3	
28	32	3	
28	37	3	
28	32	4	
28	39	4	
28	32	9	
28	38	9	
28	29	10	
28	32	10	
28	37	10	
28	45	10	
28	51	10	
28	52	10	
28	53	10	
28	29	15	
28	32	15	
28	38	15	
28	39	15	
28	40	15	
28	41	15	
28	44	15	
28	45	15	
28	55	15	
28	29	17	
28	32	17	
28	37	17	
28	51	17	
28	52	17	
28	53	17	
28	37	21	
28	39	21	
28	37	23	
28	38	24	
28	29	25	
28	37	25	
28	39	25	
29	40	0	
29	39	1	
29	40	1	
29	34	3	
29	35	3	
29	37	3	
29	42	3	
29	34	10	
29	35	10	
29	37	10	
29	45	10	
29	52	10	
29	53	10	
29	54	10	
29	58	10	
29	59	10	
29	35	15	
29	39	15	
29	40	15	
29	41	15	
29	42	15	
29	45	15	
29	46	15	
29	55	15	
29	34	17	
29	35	17	
29	37	17	
29	52	17	
29	53	17	
29	54	17	
29	58	17	
29	59	17	
29	34	25	
29	37	25	
29	39	25	
29	63	25	
30	37	3	
30	42	3	
30	37	10	
30	45	10	
30	51	10	
30	52	10	
30	53	10	
30	54	10	
30	58	10	
30	59	10	
30	37	17	
30	51	17	
30	52	17	
30	53	17	
30	54	17	
30	58	17	
30	59	17	
31	45	10	
31	51	10	
31	52	10	
31	53	10	
31	54	10	
31	58	10	
31	59	10	
31	51	17	
31	52	17	
31	53	17	
31	54	17	
31	58	17	
31	59	17	
32	34	3	
32	35	3	
32	42	3	
32	34	10	
32	35	10	
32	45	10	
32	51	10	
32	52	10	
32	53	10	
32	54	10	
32	58	10	
32	59	10	
32	40	11	
32	55	11	
32	35	15	
32	40	15	
32	41	15	
32	42	15	
32	44	15	
32	45	15	
32	46	15	
32	55	15	
32	34	17	
32	35	17	
32	51	17	
32	52	17	
32	53	17	
32	54	17	
32	58	17	
32	59	17	
33	38	16	
33	47	16	
33	51	16	
33	52	16	
33	57	16	
33	38	19	
33	39	19	
33	45	19	
33	48	19	
33	49	19	
33	51	19	
33	54	19	
33	58	19	
34	42	3	
34	45	10	
34	51	10	
34	52	10	
34	54	10	
34	58	10	
34	59	10	
34	47	16	
34	51	16	
34	52	16	
34	57	16	
34	51	17	
34	52	17	
34	54	17	
34	58	17	
34	59	17	
34	45	19	
34	48	19	
34	49	19	
34	51	19	
34	54	19	
34	58	19	
34	42	31	
35	42	3	
35	45	10	
35	51	10	
35	52	10	
35	58	10	
35	59	10	
35	40	15	
35	42	15	
35	44	15	
35	45	15	
35	46	15	
35	55	15	
35	51	17	
35	52	17	
35	58	17	
35	59	17	
35	45	19	
35	48	19	
35	49	19	
35	51	19	
35	56	19	
35	58	19	
35	40	30	
35	40	31	
35	42	31	
35	40	33	
36	45	10	
36	51	10	
36	52	10	
36	51	17	
36	52	17	
37	38	6	
37	41	6	
37	45	10	
37	51	10	
37	52	10	
37	53	10	
37	51	17	
37	52	17	
37	53	17	
37	38	31	
37	40	31	
37	38	32	
37	38	34	
37	40	34	
37	44	34	
37	38	35	
37	41	35	
37	38	36	
37	41	36	
38	41	6	
38	51	8	
38	62	8	
38	63	8	
38	55	11	
38	41	12	
38	39	15	
38	41	15	
38	45	15	
38	55	15	
38	51	16	
38	52	16	
38	39	19	
38	45	19	
38	51	19	
38	54	19	
38	58	19	
38	39	31	
38	39	32	
38	39	34	
38	39	35	
38	41	35	
38	39	36	
38	41	36	
39	40	1	
39	40	15	
39	42	15	
39	44	15	
39	45	15	
39	46	15	
39	55	15	
39	45	19	
39	48	19	
39	51	19	
39	54	19	
39	56	19	
39	63	25	
39	40	30	
39	40	31	
39	42	31	
39	40	34	
39	44	34	
40	51	8	
40	61	8	
40	62	8	
40	63	8	
40	55	11	
40	41	15	
40	44	15	
40	45	15	
40	46	15	
40	55	15	
40	47	16	
40	51	16	
40	52	16	
40	57	16	
40	44	34	
41	42	15	
41	44	15	
41	45	15	
41	46	15	
41	55	15	
42	45	15	
42	46	15	
42	55	15	
44	45	15	
44	55	15	
45	51	10	
45	54	10	
45	59	10	
45	46	15	
45	55	15	
45	48	19	
45	51	19	
45	54	19	
47	51	16	
47	52	16	
48	51	19	
48	54	19	
50	60	47	
51	62	8	
51	63	8	
51	53	10	
51	59	10	
51	53	17	
51	59	17	
51	55	49	
52	59	10	
52	59	17	
57	60	47	
57	61	47	
57	60	54	
60	62	46	
60	62	54	
1	6	9	
1	7	9	
1	8	9	
1	7	30	
1	8	30	
1	22	30	
1	23	30	
1	24	30	
1	26	30	
1	27	30	
1	28	30	
1	7	31	
1	8	31	
1	22	31	
1	23	31	
1	24	31	
1	26	31	
1	27	31	
1	28	31	
1	5	32	
1	6	32	
1	7	32	
1	8	32	
1	12	32	
1	13	32	
1	24	32	
1	26	32	
1	5	33	
1	6	33	
1	12	33	
1	17	33	
1	18	33	
1	22	33	
1	23	33	
1	24	33	
1	26	33	
1	27	33	
1	28	33	
1	7	48	
1	8	48	
1	14	48	
1	24	48	
1	38	48	
1	44	48	
1	47	48	
2	3	17	
2	7	17	
2	8	17	
2	10	17	
2	11	17	
2	12	17	
2	14	17	
2	7	48	
2	8	48	
2	14	48	
2	40	48	
2	44	48	
2	47	48	
2	3	50	
2	4	50	
2	10	50	
2	11	50	
2	12	50	
2	18	50	
2	27	50	
2	34	50	
2	35	50	
3	7	17	
3	8	17	
3	9	17	
3	10	17	
3	11	17	
3	12	17	
3	14	17	
3	4	50	
3	9	50	
3	10	50	
3	11	50	
3	12	50	
3	18	50	
4	9	50	
4	20	52	
4	45	52	
4	51	52	
5	10	16	
5	11	16	
5	7	32	
5	8	32	
5	21	32	
5	24	32	
5	26	32	
5	29	32	
5	9	33	
5	17	33	
5	18	33	
5	21	33	
5	22	33	
5	24	33	
5	26	33	
5	27	33	
5	28	33	
5	22	34	
5	27	34	
5	28	34	
5	20	36	
5	24	36	
5	26	36	
5	27	36	
5	29	36	
5	11	52	
5	18	52	
5	20	52	
5	45	52	
5	51	52	
5	11	53	
5	18	53	
5	27	53	
5	39	53	
5	41	53	
5	45	53	
5	21	59	
5	25	59	
5	27	59	
5	28	59	
5	37	59	
5	39	59	
5	41	59	
5	43	59	
6	7	9	
6	8	9	
6	10	16	
6	11	16	
6	7	32	
6	8	32	
6	21	32	
6	24	32	
6	29	32	
6	17	33	
6	18	33	
6	21	33	
6	22	33	
6	24	33	
6	27	33	
6	28	33	
6	22	34	
6	27	34	
6	28	34	
6	11	35	
6	20	35	
6	27	35	
6	28	35	
6	20	36	
6	24	36	
6	27	36	
6	29	36	
6	20	43	
6	7	49	
6	8	49	
6	10	49	
6	14	49	
6	17	49	
6	18	49	
6	30	49	
6	31	49	
6	40	49	
6	42	49	
6	44	49	
6	45	49	
6	46	49	
6	47	49	
6	11	52	
6	18	52	
6	20	52	
6	45	52	
6	51	52	
6	11	53	
6	18	53	
6	27	53	
6	45	53	
6	21	59	
6	25	59	
6	27	59	
6	28	59	
7	11	17	
7	12	17	
7	14	17	
7	21	30	
7	22	30	
7	23	30	
7	24	30	
7	26	30	
7	27	30	
7	28	30	
7	29	30	
7	21	31	
7	22	31	
7	23	31	
7	24	31	
7	26	31	
7	27	31	
7	28	31	
7	29	31	
7	12	32	
7	13	32	
7	21	32	
7	24	32	
7	26	32	
7	29	32	
7	28	42	
7	36	42	
7	37	42	
7	14	44	
7	29	44	
7	14	47	
7	14	48	
7	24	48	
7	14	49	
7	18	49	
7	39	49	
7	41	49	
7	45	49	
7	46	49	
7	14	60	
7	15	60	
7	16	60	
7	21	60	
7	22	60	
7	23	60	
7	24	60	
7	25	60	
7	26	60	
7	27	60	
7	28	60	
7	29	60	
7	33	60	
7	34	60	
7	35	60	
7	36	60	
7	37	60	
7	39	60	
8	11	17	
8	12	17	
8	14	17	
8	21	30	
8	22	30	
8	23	30	
8	24	30	
8	26	30	
8	27	30	
8	28	30	
8	29	30	
8	21	31	
8	22	31	
8	23	31	
8	24	31	
8	26	31	
8	27	31	
8	28	31	
8	29	31	
8	12	32	
8	13	32	
8	21	32	
8	24	32	
8	26	32	
8	29	32	
8	14	48	
8	24	48	
8	44	48	
8	47	48	
8	14	49	
8	18	49	
8	39	49	
8	41	49	
8	42	49	
8	44	49	
8	45	49	
8	46	49	
8	47	49	
8	14	60	
8	15	60	
8	16	60	
8	21	60	
8	22	60	
8	23	60	
8	24	60	
8	25	60	
8	26	60	
8	27	60	
8	28	60	
8	29	60	
8	33	60	
8	34	60	
8	35	60	
8	36	60	
8	37	60	
8	39	60	
8	42	60	
8	44	60	
9	10	17	
9	11	17	
9	12	17	
9	14	17	
9	12	33	
9	18	33	
9	14	48	
9	40	48	
9	44	48	
9	47	48	
9	10	49	
9	14	49	
9	18	49	
9	39	49	
9	40	49	
9	41	49	
9	42	49	
9	44	49	
9	45	49	
9	46	49	
9	47	49	
9	10	50	
9	11	50	
9	12	50	
9	18	50	
9	34	50	
9	35	50	
9	14	60	
9	15	60	
9	16	60	
9	29	60	
9	34	60	
9	35	60	
9	36	60	
9	37	60	
9	39	60	
9	40	60	
9	42	60	
9	44	60	
10	11	16	
10	12	16	
10	13	16	
10	11	17	
10	12	17	
10	18	49	
10	38	49	
10	39	49	
10	40	49	
10	41	49	
10	42	49	
10	44	49	
10	46	49	
10	47	49	
10	11	50	
10	12	50	
10	18	50	
10	26	50	
11	14	17	
11	20	35	
11	27	35	
11	28	35	
11	34	35	
11	18	50	
11	27	50	
11	34	50	
11	18	52	
11	20	52	
11	45	52	
11	51	52	
11	18	53	
11	27	53	
11	34	53	
11	36	53	
11	39	53	
11	41	53	
11	45	53	
12	14	17	
12	21	32	
12	24	32	
12	26	32	
12	29	32	
12	18	33	
12	21	33	
12	22	33	
12	23	33	
12	24	33	
12	26	33	
12	27	33	
12	28	33	
12	22	34	
12	27	34	
12	28	34	
12	20	35	
12	26	35	
12	27	35	
12	28	35	
12	20	36	
12	24	36	
12	26	36	
12	27	36	
12	29	36	
12	18	50	
12	26	50	
12	27	50	
12	18	52	
12	20	52	
12	45	52	
12	51	52	
12	18	53	
12	27	53	
12	39	53	
12	45	53	
12	21	59	
12	23	59	
12	25	59	
12	27	59	
12	28	59	
12	37	59	
12	39	59	
12	43	59	
13	21	32	
13	24	32	
13	26	32	
13	29	32	
13	22	34	
13	27	34	
13	28	34	
13	26	35	
13	27	35	
13	28	35	
13	24	36	
13	26	36	
13	27	36	
13	29	36	
13	29	51	
13	18	52	
13	18	53	
13	27	53	
13	41	53	
13	28	54	
13	50	54	
13	14	56	
13	22	56	
13	25	56	
13	27	56	
13	28	56	
13	29	56	
13	30	56	
13	31	56	
13	33	56	
13	38	56	
13	40	56	
13	41	56	
13	44	56	
13	46	56	
13	47	56	
13	50	56	
13	55	56	
13	28	58	
13	48	58	
13	49	58	
13	50	58	
13	21	59	
13	25	59	
13	27	59	
13	28	59	
13	38	59	
13	41	59	
14	29	44	
14	38	44	
14	38	47	
14	38	48	
14	18	49	
14	30	49	
14	31	49	
14	38	49	
14	39	49	
14	41	49	
14	42	49	
14	45	49	
14	46	49	
14	22	56	
14	25	56	
14	27	56	
14	28	56	
14	29	56	
14	30	56	
14	31	56	
14	32	56	
14	33	56	
14	38	56	
14	41	56	
14	45	56	
14	46	56	
14	50	56	
14	51	56	
14	52	56	
14	53	56	
14	55	56	
14	15	60	
14	16	60	
14	21	60	
14	22	60	
14	23	60	
14	25	60	
14	26	60	
14	27	60	
14	28	60	
14	29	60	
14	30	60	
14	31	60	
14	32	60	
14	33	60	
14	34	60	
14	35	60	
14	36	60	
14	37	60	
14	39	60	
14	42	60	
15	16	60	
15	21	60	
15	22	60	
15	24	60	
15	25	60	
15	30	60	
15	31	60	
15	33	60	
15	34	60	
15	36	60	
15	37	60	
16	21	60	
16	22	60	
16	23	60	
16	25	60	
16	27	60	
16	28	60	
16	29	60	
16	30	60	
16	31	60	
16	32	60	
16	35	60	
16	36	60	
16	37	60	
16	39	60	
16	42	60	
16	44	60	
17	18	19	
17	18	33	
17	21	33	
